city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode
Surry Hills,151.2106714,-33.88452081,87.0,22,3,2,1.0,1.0,1.0,0.0,95.0,Apartment,Entire home/apt,359,f,f,flexible,179.0,2010
Surry Hills,151.2100175,-33.88941265,100.0,5,3,8,3.0,3.0,3.0,800.0,150.0,Townhouse,Entire home/apt,143,t,t,strict_14_with_grace_period,190.0,2010
Surry Hills,151.2144598,-33.88750281,98.0,13,2,2,1.0,1.0,1.0,150.0,100.0,Apartment,Entire home/apt,41,f,t,strict_14_with_grace_period,161.0,2010
Surry Hills,151.2133572,-33.8776289,90.0,2,2,5,2.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,327.0,2010
Surry Hills,151.2103823,-33.88008249,97.0,43,1,6,2.0,2.0,3.0,0.0,99.0,Apartment,Entire home/apt,114,f,f,moderate,287.0,2010
Surry Hills,151.2115491,-33.88026816,99.0,79,2,3,1.0,0.0,1.0,0.0,90.0,Apartment,Entire home/apt,71,f,t,strict_14_with_grace_period,148.0,2010
Surry Hills,151.2178565,-33.88709216,89.0,51,3,5,1.0,2.0,3.0,0.0,0.0,House,Entire home/apt,0,f,f,moderate,340.0,2010
Surry Hills,151.2170669,-33.88458258,100.0,2,3,2,1.0,1.0,1.0,300.0,40.0,Apartment,Entire home/apt,25,t,f,moderate,150.0,2010
Surry Hills,151.2132841,-33.87922079,93.0,55,2,2,1.0,0.0,1.0,135.0,80.0,Apartment,Entire home/apt,69,f,t,moderate,112.0,2010
Surry Hills,151.2129462,-33.8786028,,0,5,2,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,319.0,2010
Surry Hills,151.2064148,-33.88970617,92.0,30,1,4,1.0,2.0,2.0,150.0,130.0,Condominium,Entire home/apt,46,f,f,strict_14_with_grace_period,179.0,2010
Surry Hills,151.2096883,-33.88668976,,0,6,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,87,f,f,strict_14_with_grace_period,179.0,2010
Surry Hills,151.2143077,-33.87859624,90.0,7,2,2,1.0,1.0,1.0,0.0,40.0,Apartment,Entire home/apt,0,t,f,flexible,70.0,2010
Surry Hills,151.2111067,-33.88042344,100.0,2,3,4,1.0,1.0,2.0,1000.0,50.0,Apartment,Entire home/apt,40,f,f,strict_14_with_grace_period,349.0,2010
Surry Hills,151.2147215,-33.88182073,,0,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,120.0,2010
Surry Hills,151.2147868,-33.88952303,100.0,1,1,2,1.0,0.0,1.0,1000.0,50.0,House,Private room,0,t,f,moderate,64.0,2010
Surry Hills,151.2136932,-33.88937071,100.0,13,1,1,1.5,1.0,1.0,0.0,0.0,Townhouse,Private room,356,f,t,flexible,111.0,2010
Surry Hills,151.2168496,-33.88021749,100.0,1,10,2,1.0,1.0,1.0,200.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,99.0,2010
Surry Hills,151.208246,-33.88521453,98.0,11,2,2,1.0,1.0,1.0,150.0,50.0,Apartment,Entire home/apt,178,t,f,moderate,250.0,2010
Surry Hills,151.212423,-33.88265355,94.0,97,4,2,1.0,1.0,1.0,250.0,29.0,Townhouse,Private room,41,t,t,strict_14_with_grace_period,69.0,2010
Surry Hills,151.2107437,-33.88438416,82.0,90,1,6,1.0,2.0,3.0,300.0,69.0,Townhouse,Entire home/apt,70,t,f,strict_14_with_grace_period,179.0,2010
Surry Hills,151.2127964,-33.88874518,93.0,34,14,2,1.0,1.0,1.0,500.0,149.0,Condominium,Entire home/apt,352,f,t,strict_14_with_grace_period,144.0,2010
Surry Hills,151.2100139,-33.88866392,85.0,26,1,3,1.0,1.0,2.0,200.0,65.0,Apartment,Entire home/apt,8,f,f,moderate,120.0,2010
Surry Hills,151.2081344,-33.88981742,90.0,2,4,2,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,moderate,91.0,2010
Surry Hills,151.2134948,-33.87770236,95.0,15,1,2,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,0,t,t,moderate,185.0,2010
Surry Hills,151.2157298,-33.87912117,100.0,2,2,2,1.0,1.0,1.0,150.0,75.0,Apartment,Entire home/apt,0,t,f,moderate,100.0,2010
Surry Hills,151.2112893,-33.88269331,87.0,70,2,6,1.0,3.0,3.0,500.0,130.0,Townhouse,Entire home/apt,295,t,f,moderate,190.0,2010
Surry Hills,151.2100906,-33.88005073,90.0,43,5,1,2.0,1.0,1.0,0.0,0.0,Bed and breakfast,Private room,8,t,f,strict_14_with_grace_period,74.0,2010
Surry Hills,151.2105578,-33.88532125,100.0,1,2,4,1.0,2.0,2.0,500.0,30.0,Apartment,Entire home/apt,0,f,t,flexible,160.0,2010
Surry Hills,151.2147316,-33.883808,92.0,35,1,4,1.0,2.0,2.0,0.0,150.0,Apartment,Entire home/apt,49,f,f,moderate,188.0,2010
Surry Hills,151.2130211,-33.8903277,97.0,14,3,1,2.5,1.0,1.0,0.0,60.0,House,Private room,0,f,t,strict_14_with_grace_period,80.0,2010
Surry Hills,151.2122322,-33.88618907,,0,16,2,1.0,1.0,1.0,1000.0,200.0,Apartment,Entire home/apt,159,f,f,strict_14_with_grace_period,116.0,2010
Surry Hills,151.2142379,-33.88558623,90.0,116,1,4,1.0,2.0,2.0,750.0,75.0,House,Entire home/apt,61,t,f,strict_14_with_grace_period,198.0,2010
Surry Hills,151.2144459,-33.88290346,85.0,4,3,2,1.0,1.0,1.0,0.0,40.0,Townhouse,Private room,0,f,f,flexible,62.0,2010
Surry Hills,151.2092841,-33.88535884,100.0,3,2,2,1.0,1.0,1.0,500.0,20.0,Apartment,Private room,0,f,f,flexible,150.0,2010
Surry Hills,151.2117607,-33.89190451,91.0,56,3,3,1.0,1.0,1.0,700.0,85.0,Apartment,Entire home/apt,39,t,f,strict_14_with_grace_period,115.0,2010
Surry Hills,151.2124863,-33.89105612,97.0,60,2,1,1.0,1.0,1.0,0.0,55.0,Townhouse,Private room,348,t,t,strict_14_with_grace_period,100.0,2010
Surry Hills,151.2091618,-33.88180749,96.0,36,1,2,1.5,1.0,2.0,0.0,6.0,House,Private room,1,f,f,strict_14_with_grace_period,49.0,2010
Surry Hills,151.2146037,-33.88095005,93.0,14,1,4,1.0,1.0,2.0,200.0,15.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2010
Surry Hills,151.2140666,-33.8879908,96.0,174,1,2,2.0,1.0,1.0,0.0,0.0,House,Private room,72,t,f,moderate,90.0,2010
Surry Hills,151.2159029,-33.8934681,97.0,191,1,2,1.0,1.0,1.0,0.0,0.0,Guest suite,Entire home/apt,179,t,t,moderate,90.0,2016
Surry Hills,151.2091967,-33.88247453,100.0,3,1,3,1.0,1.0,1.0,0.0,40.0,Apartment,Entire home/apt,0,f,f,flexible,139.0,2010
Surry Hills,151.2053441,-33.88728468,96.0,12,5,2,1.0,1.0,1.0,300.0,60.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2010
Surry Hills,151.2165108,-33.8875571,80.0,1,4,2,2.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,50.0,2010
Surry Hills,151.2166619,-33.88020063,93.0,7,1,2,1.0,1.0,1.0,200.0,20.0,Apartment,Private room,180,t,f,moderate,120.0,2010
Surry Hills,151.2139912,-33.88981453,98.0,13,1,2,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,0,t,f,flexible,95.0,2010
Surry Hills,151.2100885,-33.87923912,,0,13,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,50.0,2010
Surry Hills,151.2127522,-33.88128026,100.0,1,7,4,2.0,0.0,1.0,500.0,50.0,Townhouse,Entire home/apt,0,f,f,flexible,95.0,2010
Surry Hills,151.2114104,-33.87934957,97.0,85,2,2,1.0,1.0,1.0,150.0,90.0,Apartment,Entire home/apt,68,f,f,moderate,161.0,2010
Surry Hills,151.2100662,-33.87905219,92.0,41,1,2,1.0,1.0,1.0,300.0,70.0,Apartment,Entire home/apt,107,f,t,strict_14_with_grace_period,158.0,2010
Surry Hills,151.2140556,-33.89081176,20.0,1,1,2,1.0,1.0,1.0,150.0,0.0,Hostel,Private room,357,f,f,strict_14_with_grace_period,140.0,2010
Surry Hills,151.213139,-33.8803746,94.0,109,3,2,2.0,1.0,1.0,0.0,0.0,Apartment,Private room,217,t,f,moderate,94.0,2010
Surry Hills,151.2081084,-33.88819624,90.0,4,5,4,2.0,2.0,3.0,300.0,40.0,Apartment,Entire home/apt,17,t,f,moderate,161.0,2010
Surry Hills,151.2149968,-33.88156962,88.0,141,3,3,1.0,0.0,2.0,0.0,55.0,Apartment,Entire home/apt,329,f,f,moderate,98.0,2010
Surry Hills,151.2167985,-33.88419065,100.0,1,3,5,1.0,2.0,2.0,800.0,120.0,House,Entire home/apt,0,t,f,strict_14_with_grace_period,250.0,2010
Surry Hills,151.2105756,-33.8795097,95.0,44,3,4,1.0,1.0,3.0,300.0,85.0,Apartment,Entire home/apt,47,f,t,moderate,144.0,2010
Surry Hills,151.2151166,-33.87856,90.0,6,2,4,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,141.0,2010
Surry Hills,151.2158111,-33.88144722,100.0,3,2,2,1.0,1.0,1.0,150.0,20.0,House,Private room,0,f,f,moderate,130.0,2010
Surry Hills,151.2056443,-33.88912788,100.0,1,7,2,1.0,1.0,1.0,850.0,0.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,145.0,2010
Surry Hills,151.2115391,-33.88226127,97.0,7,2,2,1.0,1.0,1.0,150.0,15.0,Townhouse,Private room,0,f,f,moderate,85.0,2010
Surry Hills,151.2091331,-33.88217913,76.0,45,2,4,1.0,1.0,2.0,0.0,125.0,Apartment,Entire home/apt,39,t,f,strict_14_with_grace_period,166.0,2010
Surry Hills,151.2080135,-33.88685157,80.0,1,1,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,9,t,f,flexible,156.0,2010
Surry Hills,151.2122307,-33.88190544,80.0,2,3,8,2.5,2.0,4.0,0.0,25.0,House,Entire home/apt,338,t,f,strict_14_with_grace_period,200.0,2010
Surry Hills,151.211426,-33.88383801,86.0,13,1,2,1.0,1.0,1.0,200.0,60.0,Apartment,Entire home/apt,28,f,f,strict_14_with_grace_period,220.0,2010
Surry Hills,151.2143751,-33.8800782,,2,1,2,1.0,0.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,110.0,2010
Surry Hills,151.2155588,-33.88672428,95.0,12,2,2,1.0,1.0,2.0,0.0,80.0,Guest suite,Private room,115,f,t,strict_14_with_grace_period,196.0,2010
Surry Hills,151.213462,-33.87811225,,0,14,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,78.0,2010
Surry Hills,151.2099705,-33.88110012,95.0,147,2,3,2.0,1.0,2.0,0.0,0.0,House,Private room,10,t,f,strict_14_with_grace_period,119.0,2010
Surry Hills,151.216231,-33.88060319,100.0,3,3,1,1.0,1.0,1.0,0.0,10.0,House,Private room,187,f,f,strict_14_with_grace_period,50.0,2010
Surry Hills,151.2159281,-33.87961238,88.0,348,3,2,1.0,0.0,1.0,0.0,20.0,Apartment,Entire home/apt,177,f,f,moderate,94.0,2010
Surry Hills,151.2143668,-33.87907485,100.0,4,10,2,1.0,1.0,1.0,500.0,90.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,175.0,2010
Surry Hills,151.2092923,-33.88170657,91.0,18,2,2,1.0,1.0,1.0,0.0,130.0,Apartment,Entire home/apt,42,f,f,strict_14_with_grace_period,161.0,2010
Surry Hills,151.2094333,-33.88977717,94.0,29,3,4,1.0,2.0,2.0,300.0,185.0,Townhouse,Entire home/apt,0,f,f,strict_14_with_grace_period,210.0,2010
Surry Hills,151.2169347,-33.88180883,89.0,133,2,3,1.0,1.0,2.0,0.0,55.0,Apartment,Entire home/apt,323,f,f,moderate,98.0,2010
Surry Hills,151.2156688,-33.8822303,87.0,193,2,2,1.0,0.0,1.0,250.0,110.0,Apartment,Entire home/apt,158,f,f,strict_14_with_grace_period,130.0,2010
Surry Hills,151.2135545,-33.88734872,,0,5,2,1.0,1.0,1.0,0.0,0.0,House,Private room,173,f,f,strict_14_with_grace_period,200.0,2010
Surry Hills,151.2139902,-33.88431732,,0,1,2,1.5,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,70.0,2010
Surry Hills,151.2109519,-33.89090279,91.0,7,2,2,1.0,1.0,1.0,390.0,0.0,Townhouse,Private room,180,t,t,moderate,80.0,2010
Surry Hills,151.2122976,-33.87833143,100.0,2,2,5,2.0,3.0,3.0,750.0,188.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,349.0,2010
Surry Hills,151.2128225,-33.88174426,76.0,5,3,2,1.0,1.0,1.0,200.0,25.0,Townhouse,Private room,0,f,f,strict_14_with_grace_period,139.0,2010
Surry Hills,151.2077465,-33.88714341,100.0,3,3,2,1.0,1.0,1.0,200.0,70.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,150.0,2010
Surry Hills,151.2161348,-33.88099533,100.0,1,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,55.0,2010
Surry Hills,151.213917,-33.88630315,95.0,159,1,2,2.0,1.0,2.0,0.0,0.0,House,Private room,85,t,f,moderate,85.0,2010
Surry Hills,151.2069088,-33.88659156,100.0,1,5,4,1.0,2.0,2.0,500.0,150.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,250.0,2010
Surry Hills,151.2125588,-33.88036695,95.0,12,10,2,1.0,1.0,1.0,1000.0,80.0,Loft,Entire home/apt,338,f,t,moderate,135.0,2010
Surry Hills,151.2123795,-33.88183596,,0,7,2,1.0,0.0,1.0,0.0,20.0,Apartment,Entire home/apt,31,f,f,strict_14_with_grace_period,90.0,2010
Surry Hills,151.2101242,-33.88871481,,0,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,60.0,2010
Surry Hills,151.2084428,-33.88359789,97.0,69,3,2,1.5,1.0,1.0,500.0,50.0,Apartment,Entire home/apt,0,f,t,strict_14_with_grace_period,140.0,2010
Surry Hills,151.2109227,-33.88019061,80.0,1,3,3,1.0,1.0,2.0,0.0,55.0,Other,Entire home/apt,0,t,f,strict_14_with_grace_period,146.0,2010
Surry Hills,151.2158166,-33.8822902,100.0,2,3,4,1.0,2.0,2.0,1250.0,100.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,250.0,2010
Surry Hills,151.2142076,-33.8841731,100.0,1,1,2,2.5,1.0,1.0,0.0,80.0,House,Private room,0,f,f,moderate,120.0,2010
Surry Hills,151.2150964,-33.8853673,93.0,8,1,2,1.0,1.0,1.0,300.0,25.0,House,Private room,0,t,f,strict_14_with_grace_period,55.0,2010
Surry Hills,151.2071161,-33.88710636,100.0,2,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2010
Surry Hills,151.2164129,-33.88470931,91.0,25,4,3,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,85,f,f,strict_14_with_grace_period,159.0,2010
Surry Hills,151.2146881,-33.88673182,80.0,1,1,2,1.0,0.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,flexible,150.0,2010
Surry Hills,151.2082379,-33.88571509,100.0,1,3,2,1.0,1.0,1.0,250.0,40.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,100.0,2010
Surry Hills,151.2117004,-33.87977413,92.0,159,2,2,2.0,1.0,1.0,0.0,0.0,House,Private room,11,t,f,strict_14_with_grace_period,119.0,2010
Surry Hills,151.2133714,-33.88678331,95.0,21,2,2,1.0,1.0,1.0,0.0,35.0,House,Private room,153,t,f,strict_14_with_grace_period,100.0,2010
Surry Hills,151.2159691,-33.88162456,,0,3,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,100.0,2010
Surry Hills,151.2159,-33.88171611,87.0,64,2,2,1.0,1.0,1.0,200.0,75.0,Apartment,Entire home/apt,138,f,f,strict_14_with_grace_period,117.0,2010
Surry Hills,151.21151,-33.88858528,96.0,25,6,2,1.0,1.0,2.0,0.0,0.0,Apartment,Entire home/apt,8,f,t,strict_14_with_grace_period,104.0,2010
Surry Hills,151.2141845,-33.88597469,100.0,4,2,4,1.0,3.0,3.0,0.0,0.0,House,Entire home/apt,0,f,f,flexible,295.0,2010
Surry Hills,151.2117361,-33.88054952,87.0,3,3,5,2.0,2.0,4.0,0.0,0.0,Bed and breakfast,Private room,86,t,f,strict_14_with_grace_period,250.0,2010
Surry Hills,151.2101731,-33.88199848,97.0,217,1,2,1.0,1.0,1.0,0.0,40.0,Townhouse,Private room,300,f,t,strict_14_with_grace_period,150.0,2010
Surry Hills,151.2084559,-33.88873898,100.0,1,5,4,2.0,2.0,2.0,500.0,150.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,245.0,2010
Surry Hills,151.2137288,-33.87682008,90.0,2,1,5,1.0,1.0,3.0,0.0,60.0,Apartment,Entire home/apt,84,f,f,strict_14_with_grace_period,111.0,2010
Surry Hills,151.2020627,-33.88981579,100.0,1,4,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,54.0,2010
Surry Hills,151.2149024,-33.88579737,,0,5,4,1.0,2.0,2.0,500.0,200.0,Apartment,Entire home/apt,0,t,f,flexible,120.0,2010
Surry Hills,151.2166903,-33.88670263,96.0,86,4,2,1.0,0.0,1.0,250.0,45.0,Apartment,Entire home/apt,264,t,t,strict_14_with_grace_period,105.0,2010
Surry Hills,151.2157727,-33.8924421,96.0,116,4,7,2.0,3.0,3.0,500.0,130.0,Townhouse,Entire home/apt,267,t,t,strict_14_with_grace_period,336.0,2010
Surry Hills,151.2102565,-33.88286242,97.0,47,1,2,1.0,1.0,1.0,0.0,75.0,Apartment,Entire home/apt,77,t,f,moderate,167.0,2010
Surry Hills,151.2166036,-33.87973809,91.0,163,1,2,1.0,1.0,1.0,250.0,50.0,House,Entire home/apt,336,t,f,strict_14_with_grace_period,161.0,2010
Surry Hills,151.2166978,-33.88763216,85.0,15,7,2,2.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,moderate,73.0,2010
Surry Hills,151.2078248,-33.88425975,,0,2,2,1.0,1.0,1.0,250.0,35.0,Apartment,Private room,0,f,f,moderate,74.0,2010
Surry Hills,151.2148365,-33.88148281,88.0,21,1,2,1.0,1.0,1.0,135.0,15.0,Apartment,Private room,239,t,f,strict_14_with_grace_period,70.0,2010
Surry Hills,151.2176829,-33.8838491,,0,15,3,1.0,1.0,1.0,525.0,30.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,70.0,2010
Surry Hills,151.2143783,-33.88730687,95.0,133,2,7,2.0,4.0,4.0,0.0,125.0,Townhouse,Entire home/apt,312,t,f,moderate,345.0,2010
Surry Hills,151.2099928,-33.87983328,95.0,68,2,5,1.0,2.0,2.0,550.0,160.0,Apartment,Entire home/apt,120,t,f,strict_14_with_grace_period,179.0,2010
Surry Hills,151.2162518,-33.88435426,98.0,33,2,2,1.0,1.0,1.0,250.0,75.0,Loft,Entire home/apt,25,t,f,strict_14_with_grace_period,225.0,2010
Surry Hills,151.2140563,-33.8826112,97.0,197,1,4,1.0,2.0,2.0,300.0,0.0,Apartment,Entire home/apt,2,f,t,moderate,185.0,2010
Surry Hills,151.2132186,-33.89058816,100.0,1,2,4,2.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,moderate,139.0,2010
Surry Hills,151.2118763,-33.88653899,95.0,8,4,4,1.0,2.0,2.0,0.0,60.0,Apartment,Entire home/apt,17,t,f,flexible,150.0,2010
Surry Hills,151.2159846,-33.88709254,99.0,37,3,2,1.0,1.0,1.0,750.0,150.0,Loft,Entire home/apt,334,f,f,moderate,250.0,2010
Surry Hills,151.2103942,-33.89094518,98.0,120,2,2,1.0,1.0,1.0,0.0,50.0,Guest suite,Entire home/apt,174,t,t,moderate,117.0,2010
Surry Hills,151.2074465,-33.88717887,100.0,1,4,2,1.5,1.0,1.0,500.0,0.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,110.0,2010
Surry Hills,151.2147218,-33.89089727,99.0,51,2,2,1.0,1.0,1.0,0.0,25.0,House,Private room,276,t,t,moderate,150.0,2010
Surry Hills,151.2065173,-33.88865963,,0,3,2,1.0,1.0,1.0,0.0,195.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,179.0,2010
Surry Hills,151.2057203,-33.88866155,100.0,1,2,2,1.0,1.0,1.0,350.0,75.0,Apartment,Entire home/apt,0,f,f,flexible,120.0,2010
Surry Hills,151.2083947,-33.88493126,84.0,98,1,6,1.0,2.0,3.0,300.0,69.0,Townhouse,Entire home/apt,47,t,f,strict_14_with_grace_period,169.0,2010
Surry Hills,151.2099869,-33.88241789,100.0,1,2,6,2.0,2.0,0.0,0.0,180.0,Apartment,Entire home/apt,1,f,t,moderate,299.0,2010
Surry Hills,151.2164114,-33.88760173,80.0,1,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,70.0,2010
Surry Hills,151.2093222,-33.88013678,92.0,22,3,2,1.0,1.0,1.0,250.0,170.0,Apartment,Entire home/apt,170,f,f,strict_14_with_grace_period,140.0,2010
Surry Hills,151.2130798,-33.88686964,97.0,16,2,2,1.0,1.0,1.0,500.0,100.0,Apartment,Entire home/apt,54,t,f,flexible,100.0,2010
Surry Hills,151.2134369,-33.89029385,86.0,45,2,2,1.0,1.0,1.0,130.0,23.0,Apartment,Private room,0,f,f,moderate,50.0,2010
Surry Hills,151.2147446,-33.88303056,80.0,1,3,2,1.0,1.0,1.0,0.0,20.0,House,Private room,0,t,f,flexible,110.0,2010
Surry Hills,151.214848,-33.87997476,99.0,14,3,4,2.0,2.0,2.0,200.0,70.0,Apartment,Entire home/apt,25,t,f,strict_14_with_grace_period,289.0,2010
Surry Hills,151.2159539,-33.88057284,93.0,67,1,2,1.0,0.0,1.0,0.0,80.0,Apartment,Entire home/apt,2,f,f,flexible,89.0,2010
Surry Hills,151.2090259,-33.88399811,88.0,67,1,4,1.0,1.0,2.0,250.0,70.0,Apartment,Entire home/apt,4,f,f,strict_14_with_grace_period,169.0,2010
Surry Hills,151.2176767,-33.88546618,96.0,10,4,3,1.0,1.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,moderate,110.0,2010
Surry Hills,151.2153856,-33.88262981,88.0,208,2,2,1.0,0.0,1.0,150.0,110.0,Apartment,Entire home/apt,124,f,f,strict_14_with_grace_period,130.0,2010
Surry Hills,151.2154448,-33.88608875,87.0,10,3,4,1.0,2.0,4.0,0.0,50.0,House,Entire home/apt,0,t,f,strict_14_with_grace_period,200.0,2010
Surry Hills,151.2174166,-33.88196616,100.0,4,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,160.0,2010
Surry Hills,151.2072635,-33.88951405,97.0,14,2,2,1.0,1.0,1.0,250.0,55.0,Apartment,Entire home/apt,10,f,t,flexible,85.0,2010
Surry Hills,151.2156406,-33.8829909,92.0,28,4,2,1.0,1.0,1.0,250.0,85.0,Apartment,Entire home/apt,38,f,f,flexible,142.0,2010
Surry Hills,151.2077781,-33.88667519,100.0,31,2,2,1.0,1.0,1.0,250.0,85.0,Loft,Entire home/apt,26,t,t,strict_14_with_grace_period,246.0,2010
Surry Hills,151.2141531,-33.88006324,91.0,7,3,2,1.0,1.0,1.0,400.0,75.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,200.0,2010
Surry Hills,151.2157718,-33.89078752,,0,7,2,1.0,1.0,1.0,0.0,0.0,Townhouse,Private room,0,f,f,flexible,120.0,2010
Surry Hills,151.2121,-33.88464892,98.0,10,2,2,1.0,1.0,1.0,200.0,60.0,Townhouse,Entire home/apt,0,t,f,flexible,200.0,2010
Surry Hills,151.2119988,-33.87950339,60.0,2,3,2,1.0,1.0,1.0,0.0,195.0,Apartment,Entire home/apt,74,f,f,strict_14_with_grace_period,185.0,2010
Surry Hills,151.2106431,-33.88012314,,1,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,t,f,strict_14_with_grace_period,38.0,2010
Surry Hills,151.2099831,-33.87982174,100.0,1,12,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,35.0,2010
Surry Hills,151.21225,-33.88564776,100.0,8,2,2,1.0,0.0,1.0,2000.0,75.0,Apartment,Entire home/apt,354,t,f,flexible,200.0,2010
Surry Hills,151.2239739,-33.87882761,,0,8,2,1.0,1.0,1.0,0.0,0.0,Townhouse,Private room,89,f,f,flexible,94.0,2010
Surry Hills,151.2124297,-33.88217426,,0,7,1,1.0,1.0,1.0,150.0,0.0,Apartment,Private room,0,t,f,moderate,150.0,2010
Surry Hills,151.2126752,-33.88513565,100.0,2,2,2,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,0,t,f,moderate,41.0,2010
Surry Hills,151.2130655,-33.88129514,92.0,23,1,2,1.0,1.0,2.0,150.0,20.0,Townhouse,Private room,22,f,f,moderate,69.0,2010
Surry Hills,151.2085397,-33.88816383,93.0,3,7,2,1.0,1.0,1.0,300.0,90.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,150.0,2010
Surry Hills,151.2117025,-33.88140401,90.0,8,1,2,1.0,1.0,1.0,0.0,150.0,House,Shared room,90,f,f,strict_14_with_grace_period,30.0,2010
Surry Hills,151.2099596,-33.88394505,85.0,25,1,2,2.0,2.0,2.0,200.0,60.0,Apartment,Entire home/apt,10,f,f,strict_14_with_grace_period,148.0,2010
Surry Hills,151.2164986,-33.88420377,90.0,2,2,4,1.5,2.0,2.0,200.0,150.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,350.0,2010
Surry Hills,151.2111731,-33.87874212,96.0,38,2,2,1.5,1.0,1.0,250.0,126.0,Apartment,Entire home/apt,45,f,f,strict_14_with_grace_period,150.0,2010
Surry Hills,151.2146559,-33.87971486,100.0,5,1,2,1.0,1.0,1.0,300.0,75.0,Apartment,Entire home/apt,21,f,f,moderate,154.0,2010
Surry Hills,151.2160559,-33.88039226,94.0,10,1,8,1.5,3.0,7.0,201.0,85.0,House,Entire home/apt,292,f,f,strict_14_with_grace_period,256.0,2010
Surry Hills,151.2155408,-33.88029238,95.0,64,10,2,1.0,0.0,1.0,300.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2010
Surry Hills,151.20814,-33.88575848,93.0,115,1,4,1.0,1.0,2.0,750.0,25.0,House,Private room,176,t,f,strict_14_with_grace_period,100.0,2010
Surry Hills,151.211488,-33.88575562,100.0,3,1,2,1.0,1.0,1.0,0.0,25.0,Apartment,Private room,9,t,f,moderate,76.0,2010
Surry Hills,151.2135628,-33.89060638,90.0,14,2,2,1.0,1.0,1.0,150.0,23.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,65.0,2010
Surry Hills,151.2108036,-33.88777245,,0,13,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,50.0,2010
Surry Hills,151.2126101,-33.89141563,100.0,4,5,4,1.0,2.0,2.0,690.0,99.0,Townhouse,Entire home/apt,173,t,t,moderate,128.0,2010
